genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref
escherichia_coli.k32	0.1	FMSIv02	local	31	5	16229893	1000000	92583124	FMSIv02.escherichia_coli.k32.S_local.k_31.d_5
escherichia_coli.k32	0.1	fmsi	local	31	1	16229893	1000000	149633267	fmsi.escherichia_coli.k32.S_local.k_31.d_1
escherichia_coli.k32	0.1	fmsi	local	31	2	16229893	1000000	136138811	fmsi.escherichia_coli.k32.S_local.k_31.d_2
escherichia_coli.k32	0.1	fmsi	local	31	3	16229893	1000000	124515795	fmsi.escherichia_coli.k32.S_local.k_31.d_3
escherichia_coli.k32	0.1	fmsi	local	31	4	16229893	1000000	114445003	fmsi.escherichia_coli.k32.S_local.k_31.d_4
escherichia_coli.k32	0.1	fmsi	local	31	5	16229893	1000000	105756067	fmsi.escherichia_coli.k32.S_local.k_31.d_5
escherichia_coli.k32	0.1	cbl	none	31	na	16229893	1000000	122315928	cbl.escherichia_coli.k32.S_none.k_31.d_na
escherichia_coli.k32	0.1	sbwt	none	31	0	16229893	1000000	292313784	sbwt.escherichia_coli.k32.S_none.k_31.d_0
escherichia_coli.k32	0.1	sbwt	none	31	1	16229893	1000000	155676216	sbwt.escherichia_coli.k32.S_none.k_31.d_1
escherichia_coli.k32	0.1	sbwt	none	31	2	16229893	1000000	194520930	sbwt.escherichia_coli.k32.S_none.k_31.d_2
escherichia_coli.k32	0.1	bwa	prophasm	31	na	16229893	1000000	1275439227	bwa.escherichia_coli.k32.S_prophasm.k_31.d_na
escherichia_coli.k32	0.1	SSHash	prophasm	31	na	16229893	1000000	188928198	sshash.escherichia_coli.k32.S_prophasm.k_31.d_na
escherichia_coli.k32	1.0	FMSIv02	global	15	na	97584193	1000000	38254584	FMSIv02.escherichia_coli.k32.S_global.k_15.d_na
escherichia_coli.k32	1.0	fmsi	global	15	na	97584193	1000000	46478587	fmsi.escherichia_coli.k32.S_global.k_15.d_na
escherichia_coli.k32	1.0	FMSIv02	local	15	1	97584193	1000000	79704123	FMSIv02.escherichia_coli.k32.S_local.k_15.d_1
escherichia_coli.k32	1.0	FMSIv02	local	15	2	97584193	1000000	60740101	FMSIv02.escherichia_coli.k32.S_local.k_15.d_2
escherichia_coli.k32	1.0	FMSIv02	local	15	3	97584193	1000000	52802942	FMSIv02.escherichia_coli.k32.S_local.k_15.d_3
escherichia_coli.k32	1.0	FMSIv02	local	15	4	97584193	1000000	48548005	FMSIv02.escherichia_coli.k32.S_local.k_15.d_4
escherichia_coli.k32	1.0	FMSIv02	local	15	5	97584193	1000000	46436770	FMSIv02.escherichia_coli.k32.S_local.k_15.d_5
escherichia_coli.k32	1.0	fmsi	local	15	1	97584193	1000000	102185555	fmsi.escherichia_coli.k32.S_local.k_15.d_1
escherichia_coli.k32	1.0	fmsi	local	15	2	97584193	1000000	75719115	fmsi.escherichia_coli.k32.S_local.k_15.d_2
escherichia_coli.k32	1.0	fmsi	local	15	3	97584193	1000000	64992323	fmsi.escherichia_coli.k32.S_local.k_15.d_3
escherichia_coli.k32	1.0	fmsi	local	15	4	97584193	1000000	59410179	fmsi.escherichia_coli.k32.S_local.k_15.d_4
escherichia_coli.k32	1.0	fmsi	local	15	5	97584193	1000000	56796099	fmsi.escherichia_coli.k32.S_local.k_15.d_5
escherichia_coli.k32	1.0	cbl	none	15	na	97584193	1000000	302810325	cbl.escherichia_coli.k32.S_none.k_15.d_na
escherichia_coli.k32	1.0	sbwt	none	15	0	97584193	1000000	104789656	sbwt.escherichia_coli.k32.S_none.k_15.d_0
escherichia_coli.k32	1.0	sbwt	none	15	1	97584193	1000000	67221976	sbwt.escherichia_coli.k32.S_none.k_15.d_1
escherichia_coli.k32	1.0	sbwt	none	15	2	97584193	1000000	106243386	sbwt.escherichia_coli.k32.S_none.k_15.d_2
escherichia_coli.k32	1.0	bwa	prophasm	15	na	97584193	1000000	624389403	bwa.escherichia_coli.k32.S_prophasm.k_15.d_na
escherichia_coli.k32	1.0	SSHash	prophasm	15	na	97584193	1000000	234324354	sshash.escherichia_coli.k32.S_prophasm.k_15.d_na
escherichia_coli.k32	1.0	FMSIv02	global	17	na	124193235	1000000	43486938	FMSIv02.escherichia_coli.k32.S_global.k_17.d_na
escherichia_coli.k32	1.0	fmsi	global	17	na	124193235	1000000	51313339	fmsi.escherichia_coli.k32.S_global.k_17.d_na
escherichia_coli.k32	1.0	FMSIv02	local	17	1	124193235	1000000	69669292	FMSIv02.escherichia_coli.k32.S_local.k_17.d_1
escherichia_coli.k32	1.0	FMSIv02	local	17	2	124193235	1000000	60228499	FMSIv02.escherichia_coli.k32.S_local.k_17.d_2
escherichia_coli.k32	1.0	FMSIv02	local	17	3	124193235	1000000	57794995	FMSIv02.escherichia_coli.k32.S_local.k_17.d_3
escherichia_coli.k32	1.0	FMSIv02	local	17	4	124193235	1000000	57284987	FMSIv02.escherichia_coli.k32.S_local.k_17.d_4
escherichia_coli.k32	1.0	FMSIv02	local	17	5	124193235	1000000	56734530	FMSIv02.escherichia_coli.k32.S_local.k_17.d_5
escherichia_coli.k32	1.0	fmsi	local	17	1	124193235	1000000	80056099	fmsi.escherichia_coli.k32.S_local.k_17.d_1
escherichia_coli.k32	1.0	fmsi	local	17	2	124193235	1000000	69396443	fmsi.escherichia_coli.k32.S_local.k_17.d_2
escherichia_coli.k32	1.0	fmsi	local	17	3	124193235	1000000	66845771	fmsi.escherichia_coli.k32.S_local.k_17.d_3
escherichia_coli.k32	1.0	fmsi	local	17	4	124193235	1000000	66442291	fmsi.escherichia_coli.k32.S_local.k_17.d_4
escherichia_coli.k32	1.0	fmsi	local	17	5	124193235	1000000	65990171	fmsi.escherichia_coli.k32.S_local.k_17.d_5
escherichia_coli.k32	1.0	cbl	none	17	na	124193235	1000000	382476922	cbl.escherichia_coli.k32.S_none.k_17.d_na
escherichia_coli.k32	1.0	sbwt	none	17	0	124193235	1000000	133177240	sbwt.escherichia_coli.k32.S_none.k_17.d_0
escherichia_coli.k32	1.0	sbwt	none	17	1	124193235	1000000	79836408	sbwt.escherichia_coli.k32.S_none.k_17.d_1
escherichia_coli.k32	1.0	sbwt	none	17	2	124193235	1000000	94858026	sbwt.escherichia_coli.k32.S_none.k_17.d_2
escherichia_coli.k32	1.0	bwa	prophasm	17	na	124193235	1000000	454641781	bwa.escherichia_coli.k32.S_prophasm.k_17.d_na
escherichia_coli.k32	1.0	SSHash	prophasm	17	na	124193235	1000000	154838576	sshash.escherichia_coli.k32.S_prophasm.k_17.d_na
escherichia_coli.k32	1.0	FMSIv02	global	19	na	132308392	1000000	46477507	FMSIv02.escherichia_coli.k32.S_global.k_19.d_na
escherichia_coli.k32	1.0	fmsi	global	19	na	132308392	1000000	54292979	fmsi.escherichia_coli.k32.S_global.k_19.d_na
escherichia_coli.k32	1.0	FMSIv02	local	19	1	132308392	1000000	64704555	FMSIv02.escherichia_coli.k32.S_local.k_19.d_1
escherichia_coli.k32	1.0	FMSIv02	local	19	2	132308392	1000000	61910802	FMSIv02.escherichia_coli.k32.S_local.k_19.d_2
escherichia_coli.k32	1.0	FMSIv02	local	19	3	132308392	1000000	58949186	FMSIv02.escherichia_coli.k32.S_local.k_19.d_3
escherichia_coli.k32	1.0	FMSIv02	local	19	4	132308392	1000000	58239970	FMSIv02.escherichia_coli.k32.S_local.k_19.d_4
escherichia_coli.k32	1.0	FMSIv02	local	19	5	132308392	1000000	58273610	FMSIv02.escherichia_coli.k32.S_local.k_19.d_5
escherichia_coli.k32	1.0	fmsi	local	19	1	132308392	1000000	73241387	fmsi.escherichia_coli.k32.S_local.k_19.d_1
escherichia_coli.k32	1.0	fmsi	local	19	2	132308392	1000000	70233467	fmsi.escherichia_coli.k32.S_local.k_19.d_2
escherichia_coli.k32	1.0	fmsi	local	19	3	132308392	1000000	67210563	fmsi.escherichia_coli.k32.S_local.k_19.d_3
escherichia_coli.k32	1.0	fmsi	local	19	4	132308392	1000000	66586331	fmsi.escherichia_coli.k32.S_local.k_19.d_4
escherichia_coli.k32	1.0	fmsi	local	19	5	132308392	1000000	66782099	fmsi.escherichia_coli.k32.S_local.k_19.d_5
escherichia_coli.k32	1.0	cbl	none	19	na	132308392	1000000	538750505	cbl.escherichia_coli.k32.S_none.k_19.d_na
escherichia_coli.k32	1.0	sbwt	none	19	0	132308392	1000000	141872632	sbwt.escherichia_coli.k32.S_none.k_19.d_0
escherichia_coli.k32	1.0	sbwt	none	19	1	132308392	1000000	84302680	sbwt.escherichia_coli.k32.S_none.k_19.d_1
escherichia_coli.k32	1.0	sbwt	none	19	2	132308392	1000000	86838362	sbwt.escherichia_coli.k32.S_none.k_19.d_2
escherichia_coli.k32	1.0	bwa	prophasm	19	na	132308392	1000000	397434824	bwa.escherichia_coli.k32.S_prophasm.k_19.d_na
escherichia_coli.k32	1.0	SSHash	prophasm	19	na	132308392	1000000	140266120	sshash.escherichia_coli.k32.S_prophasm.k_19.d_na
escherichia_coli.k32	1.0	FMSIv02	global	21	na	137929009	1000000	49149922	FMSIv02.escherichia_coli.k32.S_global.k_21.d_na
escherichia_coli.k32	1.0	fmsi	global	21	na	137929009	1000000	57262899	fmsi.escherichia_coli.k32.S_global.k_21.d_na
escherichia_coli.k32	1.0	FMSIv02	local	21	1	137929009	1000000	65046211	FMSIv02.escherichia_coli.k32.S_local.k_21.d_1
escherichia_coli.k32	1.0	FMSIv02	local	21	2	137929009	1000000	63157243	FMSIv02.escherichia_coli.k32.S_local.k_21.d_2
escherichia_coli.k32	1.0	FMSIv02	local	21	3	137929009	1000000	61846731	FMSIv02.escherichia_coli.k32.S_local.k_21.d_3
escherichia_coli.k32	1.0	FMSIv02	local	21	4	137929009	1000000	60146635	FMSIv02.escherichia_coli.k32.S_local.k_21.d_4
escherichia_coli.k32	1.0	FMSIv02	local	21	5	137929009	1000000	59519289	FMSIv02.escherichia_coli.k32.S_local.k_21.d_5
escherichia_coli.k32	1.0	fmsi	local	21	1	137929009	1000000	73393675	fmsi.escherichia_coli.k32.S_local.k_21.d_1
escherichia_coli.k32	1.0	fmsi	local	21	2	137929009	1000000	71377131	fmsi.escherichia_coli.k32.S_local.k_21.d_2
escherichia_coli.k32	1.0	fmsi	local	21	3	137929009	1000000	70056643	fmsi.escherichia_coli.k32.S_local.k_21.d_3
escherichia_coli.k32	1.0	fmsi	local	21	4	137929009	1000000	68424971	fmsi.escherichia_coli.k32.S_local.k_21.d_4
escherichia_coli.k32	1.0	fmsi	local	21	5	137929009	1000000	67892347	fmsi.escherichia_coli.k32.S_local.k_21.d_5
escherichia_coli.k32	1.0	cbl	none	21	na	137929009	1000000	561390529	cbl.escherichia_coli.k32.S_none.k_21.d_na
escherichia_coli.k32	1.0	sbwt	none	21	0	137929009	1000000	147903512	sbwt.escherichia_coli.k32.S_none.k_21.d_0
escherichia_coli.k32	1.0	sbwt	none	21	1	137929009	1000000	87801880	sbwt.escherichia_coli.k32.S_none.k_21.d_1
escherichia_coli.k32	1.0	sbwt	none	21	2	137929009	1000000	88163858	sbwt.escherichia_coli.k32.S_none.k_21.d_2
escherichia_coli.k32	1.0	bwa	prophasm	21	na	137929009	1000000	389471918	bwa.escherichia_coli.k32.S_prophasm.k_21.d_na
escherichia_coli.k32	1.0	SSHash	prophasm	21	na	137929009	1000000	136948394	sshash.escherichia_coli.k32.S_prophasm.k_21.d_na
escherichia_coli.k32	1.0	FMSIv02	global	23	na	143073681	1000000	52228347	FMSIv02.escherichia_coli.k32.S_global.k_23.d_na
escherichia_coli.k32	1.0	fmsi	global	23	na	143073681	1000000	60871899	fmsi.escherichia_coli.k32.S_global.k_23.d_na
escherichia_coli.k32	1.0	FMSIv02	local	23	1	143073681	1000000	70060875	FMSIv02.escherichia_coli.k32.S_local.k_23.d_1
escherichia_coli.k32	1.0	FMSIv02	local	23	2	143073681	1000000	66375515	FMSIv02.escherichia_coli.k32.S_local.k_23.d_2
escherichia_coli.k32	1.0	FMSIv02	local	23	3	143073681	1000000	65000739	FMSIv02.escherichia_coli.k32.S_local.k_23.d_3
escherichia_coli.k32	1.0	FMSIv02	local	23	4	143073681	1000000	64044643	FMSIv02.escherichia_coli.k32.S_local.k_23.d_4
escherichia_coli.k32	1.0	FMSIv02	local	23	5	143073681	1000000	62566651	FMSIv02.escherichia_coli.k32.S_local.k_23.d_5
escherichia_coli.k32	1.0	fmsi	local	23	1	143073681	1000000	78758939	fmsi.escherichia_coli.k32.S_local.k_23.d_1
escherichia_coli.k32	1.0	fmsi	local	23	2	143073681	1000000	74827003	fmsi.escherichia_coli.k32.S_local.k_23.d_2
escherichia_coli.k32	1.0	fmsi	local	23	3	143073681	1000000	73435339	fmsi.escherichia_coli.k32.S_local.k_23.d_3
escherichia_coli.k32	1.0	fmsi	local	23	4	143073681	1000000	72515179	fmsi.escherichia_coli.k32.S_local.k_23.d_4
escherichia_coli.k32	1.0	fmsi	local	23	5	143073681	1000000	71167171	fmsi.escherichia_coli.k32.S_local.k_23.d_5
escherichia_coli.k32	1.0	cbl	none	23	na	143073681	1000000	724860158	cbl.escherichia_coli.k32.S_none.k_23.d_na
escherichia_coli.k32	1.0	sbwt	none	23	0	143073681	1000000	153426552	sbwt.escherichia_coli.k32.S_none.k_23.d_0
escherichia_coli.k32	1.0	sbwt	none	23	1	143073681	1000000	91174264	sbwt.escherichia_coli.k32.S_none.k_23.d_1
escherichia_coli.k32	1.0	sbwt	none	23	2	143073681	1000000	90654514	sbwt.escherichia_coli.k32.S_none.k_23.d_2
escherichia_coli.k32	1.0	bwa	prophasm	23	na	143073681	1000000	414061610	bwa.escherichia_coli.k32.S_prophasm.k_23.d_na
escherichia_coli.k32	1.0	SSHash	prophasm	23	na	143073681	1000000	139572886	sshash.escherichia_coli.k32.S_prophasm.k_23.d_na
escherichia_coli.k32	1.0	FMSIv02	global	31	na	162298937	1000000	62882123	FMSIv02.escherichia_coli.k32.S_global.k_31.d_na
escherichia_coli.k32	1.0	fmsi	global	31	na	162298937	1000000	73211075	fmsi.escherichia_coli.k32.S_global.k_31.d_na
escherichia_coli.k32	1.0	FMSIv02	local	31	1	162298937	1000000	82626605	FMSIv02.escherichia_coli.k32.S_local.k_31.d_1
escherichia_coli.k32	1.0	FMSIv02	local	31	2	162298937	1000000	80490380	FMSIv02.escherichia_coli.k32.S_local.k_31.d_2
escherichia_coli.k32	1.0	FMSIv02	local	31	3	162298937	1000000	77452212	FMSIv02.escherichia_coli.k32.S_local.k_31.d_3
escherichia_coli.k32	1.0	FMSIv02	local	31	4	162298937	1000000	76287852	FMSIv02.escherichia_coli.k32.S_local.k_31.d_4
escherichia_coli.k32	1.0	FMSIv02	local	31	5	162298937	1000000	75312372	FMSIv02.escherichia_coli.k32.S_local.k_31.d_5
escherichia_coli.k32	1.0	fmsi	local	31	1	162298937	1000000	91807939	fmsi.escherichia_coli.k32.S_local.k_31.d_1
escherichia_coli.k32	1.0	fmsi	local	31	2	162298937	1000000	89570939	fmsi.escherichia_coli.k32.S_local.k_31.d_2
escherichia_coli.k32	1.0	fmsi	local	31	3	162298937	1000000	86485371	fmsi.escherichia_coli.k32.S_local.k_31.d_3
escherichia_coli.k32	1.0	fmsi	local	31	4	162298937	1000000	85344419	fmsi.escherichia_coli.k32.S_local.k_31.d_4
escherichia_coli.k32	1.0	fmsi	local	31	5	162298937	1000000	84390635	fmsi.escherichia_coli.k32.S_local.k_31.d_5
escherichia_coli.k32	1.0	cbl	none	31	na	162298937	1000000	1148476959	cbl.escherichia_coli.k32.S_none.k_31.d_na
escherichia_coli.k32	1.0	sbwt	none	31	0	162298937	1000000	174086904	sbwt.escherichia_coli.k32.S_none.k_31.d_0
escherichia_coli.k32	1.0	sbwt	none	31	1	162298937	1000000	109125208	sbwt.escherichia_coli.k32.S_none.k_31.d_1
escherichia_coli.k32	1.0	sbwt	none	31	2	162298937	1000000	100932290	sbwt.escherichia_coli.k32.S_none.k_31.d_2
escherichia_coli.k32	1.0	bwa	prophasm	31	na	162298937	1000000	466238457	bwa.escherichia_coli.k32.S_prophasm.k_31.d_na
escherichia_coli.k32	1.0	SSHash	prophasm	31	na	162298937	1000000	142385724	sshash.escherichia_coli.k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.01	FMSIv02	global	15	na	48164	1000000	107720	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.01	fmsi	global	15	na	48164	1000000	122187	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	15	1	48164	1000000	215881	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	15	2	48164	1000000	212921	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	15	3	48164	1000000	207249	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	15	4	48164	1000000	197577	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	15	5	48164	1000000	181153	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	0.01	fmsi	local	15	1	48164	1000000	244107	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	0.01	fmsi	local	15	2	48164	1000000	240659	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	0.01	fmsi	local	15	3	48164	1000000	234259	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	0.01	fmsi	local	15	4	48164	1000000	223547	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	0.01	fmsi	local	15	5	48164	1000000	205307	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	0.01	cbl	none	15	na	48164	1000000	455189	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na
sars-cov-2_pangenome_k32	0.01	sbwt	none	15	0	48164	1000000	1412280	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0
sars-cov-2_pangenome_k32	0.01	sbwt	none	15	1	48164	1000000	1241304	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1
sars-cov-2_pangenome_k32	0.01	sbwt	none	15	2	48164	1000000	1346666	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_2
sars-cov-2_pangenome_k32	0.01	bwa	prophasm	15	na	48164	1000000	2564071	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	0.01	SSHash	prophasm	15	na	48164	1000000	356574	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	0.01	FMSIv02	global	17	na	56590	1000000	150969	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	0.01	fmsi	global	17	na	56590	1000000	169595	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	17	1	56590	1000000	284273	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	17	2	56590	1000000	280665	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	17	3	56590	1000000	275633	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	17	4	56590	1000000	268657	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	17	5	56590	1000000	259345	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	0.01	fmsi	local	17	1	56590	1000000	318499	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	0.01	fmsi	local	17	2	56590	1000000	314331	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	0.01	fmsi	local	17	3	56590	1000000	308771	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	0.01	fmsi	local	17	4	56590	1000000	301075	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	0.01	fmsi	local	17	5	56590	1000000	290883	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	0.01	cbl	none	17	na	56590	1000000	522467	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na
sars-cov-2_pangenome_k32	0.01	sbwt	none	17	0	56590	1000000	1578424	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0
sars-cov-2_pangenome_k32	0.01	sbwt	none	17	1	56590	1000000	1327512	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1
sars-cov-2_pangenome_k32	0.01	sbwt	none	17	2	56590	1000000	1460170	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_2
sars-cov-2_pangenome_k32	0.01	bwa	prophasm	17	na	56590	1000000	3215880	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	0.01	SSHash	prophasm	17	na	56590	1000000	451382	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	0.01	FMSIv02	global	19	na	64491	1000000	198785	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	0.01	fmsi	global	19	na	64491	1000000	221755	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	19	1	64491	1000000	358433	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	19	2	64491	1000000	354041	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	19	3	64491	1000000	348433	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	19	4	64491	1000000	340785	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	19	5	64491	1000000	331649	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.01	fmsi	local	19	1	64491	1000000	399115	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.01	fmsi	local	19	2	64491	1000000	394067	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.01	fmsi	local	19	3	64491	1000000	387947	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.01	fmsi	local	19	4	64491	1000000	379379	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.01	fmsi	local	19	5	64491	1000000	369595	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.01	cbl	none	19	na	64491	1000000	638672	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na
sars-cov-2_pangenome_k32	0.01	sbwt	none	19	0	64491	1000000	1766104	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0
sars-cov-2_pangenome_k32	0.01	sbwt	none	19	1	64491	1000000	1424792	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1
sars-cov-2_pangenome_k32	0.01	sbwt	none	19	2	64491	1000000	1584234	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_2
sars-cov-2_pangenome_k32	0.01	bwa	prophasm	19	na	64491	1000000	3900980	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.01	SSHash	prophasm	19	na	64491	1000000	559488	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.01	FMSIv02	global	21	na	72364	1000000	250913	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.01	fmsi	global	21	na	72364	1000000	277507	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	21	1	72364	1000000	440826	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	21	2	72364	1000000	435442	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	21	3	72364	1000000	428650	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	21	4	72364	1000000	419754	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.01	FMSIv02	local	21	5	72364	1000000	409778	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.01	fmsi	local	21	1	72364	1000000	486563	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.01	fmsi	local	21	2	72364	1000000	480539	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.01	fmsi	local	21	3	72364	1000000	473147	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.01	fmsi	local	21	4	72364	1000000	463659	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.01	fmsi	local	21	5	72364	1000000	453059	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.01	cbl	none	21	na	72364	1000000	688594	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
sars-cov-2_pangenome_k32	0.01	sbwt	none	21	0	72364	1000000	1979384	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	0.01	sbwt	none	21	1	72364	1000000	1535224	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	0.01	sbwt	none	21	2	72364	1000000	1722106	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_2
sars-cov-2_pangenome_k32	0.01	bwa	prophasm	21	na	72364	1000000	4642404	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
